id,raceId,constructorId,grid,positionOrder,points,statusId
22287,907,1,6,7,6.0,1
22288,907,9,5,8,4.0,1
22289,907,10,10,9,2.0,1
22290,907,6,8,10,1.0,1
22291,907,1,11,11,0.0,1
22292,907,208,13,12,0.0,11
22293,907,15,16,13,0.0,11
22294,907,208,22,14,0.0,11
22295,907,206,18,15,0.0,12
22296,907,207,19,16,0.0,12
22297,907,206,21,17,0.0,12
22298,907,207,20,18,0.0,12
22299,907,15,17,19,0.0,12
22303,908,131,6,1,25.0,1
22304,908,3,14,2,18.0,1
22305,908,9,8,3,15.0,1
22306,908,1,3,4,12.0,1
22307,908,9,2,5,10.0,1
22308,908,6,16,6,8.0,1
22309,908,1,5,7,6.0,1
22310,908,10,4,8,4.0,1
22311,908,5,9,9,2.0,1
22312,908,5,10,10,1.0,11
22313,908,10,7,11,0.0,11
22314,908,208,11,12,0.0,11
22315,908,15,13,13,0.0,11
22316,908,206,12,14,0.0,11
22317,908,207,22,15,0.0,12
22318,908,206,17,16,0.0,12
22319,908,208,20,17,0.0,13
22325,909,131,1,1,25.0,1
22326,909,3,2,2,18.0,1
22327,909,131,20,3,15.0,1
22328,909,9,6,4,12.0,1
22329,909,6,7,5,10.0,1
22330,909,9,5,6,8.0,1
22331,909,10,9,7,6.0,1
22332,909,1,11,8,4.0,1
22333,909,1,4,9,2.0,11
22334,909,10,10,10,1.0,11
22335,909,6,12,11,0.0,11
22336,909,208,18,12,0.0,11
22337,909,5,13,13,0.0,11
22338,909,15,16,14,0.0,11
22339,909,206,17,15,0.0,11
22340,909,207,19,16,0.0,12
22341,909,206,21,17,0.0,12
22342,909,207,22,18,0.0,12
22347,910,9,4,1,25.0,1
22348,910,6,5,2,18.0,1
22349,910,131,22,3,15.0,1
22350,910,131,1,4,12.0,1
22351,910,3,6,5,10.0,1
22352,910,6,16,6,8.0,1
22353,910,9,2,7,6.0,1
22354,910,3,3,8,4.0,1
22355,910,5,8,9,2.0,1
22356,910,1,7,10,1.0,1
22357,910,15,11,11,0.0,1
22358,910,1,21,12,0.0,1
22359,910,208,20,13,0.0,1
22360,910,5,10,14,0.0,11
22361,910,206,15,15,0.0,11
22362,910,206,18,16,0.0,11
22369,911,9,5,1,25.0,1
22370,911,131,1,2,18.0,1
22371,911,3,6,3,15.0,1
22372,911,6,8,4,12.0,1
22373,911,9,3,5,10.0,1
22374,911,1,10,6,8.0,1
22375,911,6,4,7,6.0,1
22376,911,10,13,8,4.0,1
22377,911,5,11,9,2.0,1
22378,911,10,18,10,1.0,1
22379,911,5,12,11,0.0,1
22380,911,1,7,12,0.0,1
22381,911,3,9,13,0.0,1
22382,911,15,14,14,0.0,1
22383,911,15,20,15,0.0,1
22384,911,206,19,16,0.0,11
22385,911,207,22,17,0.0,11
22386,911,206,16,18,0.0,6
22391,912,131,1,1,25.0,1
22392,912,131,2,2,18.0,1
22393,912,3,4,3,15.0,1
22394,912,3,3,4,12.0,1
22395,912,9,9,5,10.0,1
22396,912,9,8,6,8.0,1
22397,912,10,10,7,6.0,1
22398,912,1,6,8,4.0,1
22399,912,6,11,9,2.0,1
22400,912,1,5,10,1.0,1
22401,912,5,21,11,0.0,1
22402,912,10,13,12,0.0,1
22403,912,5,12,13,0.0,1
22404,912,208,16,14,0.0,11
22405,912,15,14,15,0.0,11
22406,912,208,17,16,0.0,11
22407,912,207,18,17,0.0,11
22408,912,206,19,18,0.0,11
22409,912,15,15,19,0.0,12
22410,912,207,22,20,0.0,12
22413,913,131,1,1,25.0,1
22414,913,9,4,2,18.0,1
22415,913,9,3,3,15.0,1
22416,913,6,5,4,12.0,1
22417,913,3,6,5,10.0,1
22418,913,5,12,6,8.0,1
22419,913,10,15,7,6.0,1
22420,913,6,7,8,4.0,1
22421,913,10,13,9,2.0,1
22422,913,1,9,10,1.0,1
22423,913,3,8,11,0.0,1
22424,913,208,18,12,0.0,1
22425,913,208,16,13,0.0,1
22426,913,5,10,14,0.0,1
22427,913,207,22,15,0.0,1
22428,913,206,19,16,0.0,1
22429,913,206,21,17,0.0,11
22435,914,131,2,1,25.0,1
22436,914,131,1,2,18.0,1
22437,914,9,9,3,15.0,1
22438,914,9,6,4,12.0,1
22439,914,1,8,5,10.0,1
22440,914,3,3,6,8.0,1
22441,914,3,4,7,6.0,1
22442,914,10,13,8,4.0,1
22443,914,5,20,9,2.0,1
22444,914,10,11,10,1.0,11
22445,914,5,12,11,0.0,11
22446,914,6,10,12,0.0,11
22447,914,15,15,13,0.0,11
22448,914,1,7,14,0.0,11
22449,914,208,16,15,0.0,11
22450,914,208,22,16,0.0,11
22451,914,207,17,17,0.0,11
22452,914,206,21,18,0.0,11
22453,914,207,19,19,0.0,11
22454,914,206,18,20,0.0,3
22457,915,131,1,1,25.0,1
22458,915,131,2,2,18.0,1
22459,915,3,3,3,15.0,1
22460,915,1,4,4,12.0,1
22461,915,1,11,5,10.0,1
22462,915,6,7,6,8.0,1
22463,915,9,6,7,6.0,1
22464,915,9,10,8,4.0,1
22465,915,6,8,9,2.0,1
22466,915,10,12,10,1.0,1
22467,915,3,18,11,0.0,1
22468,915,10,17,12,0.0,1
22469,915,5,9,13,0.0,1
22470,915,5,5,14,0.0,11
22471,915,15,13,15,0.0,11
22472,915,15,14,16,0.0,11
22473,915,208,15,17,0.0,11
22474,915,208,21,18,0.0,11
22475,915,207,16,19,0.0,12
22478,916,131,2,1,25.0,1
22479,916,131,1,2,18.0,1
22480,916,9,5,3,15.0,1
22481,916,3,4,4,12.0,1
22482,916,3,3,5,10.0,1
22483,916,6,6,6,8.0,1
22484,916,9,18,7,6.0,1
22485,916,1,7,8,4.0,1
22486,916,5,14,10,1.0,1
22487,916,208,10,9,2.0,1
22488,916,208,16,11,0.0,11
22489,916,1,12,12,0.0,11
22490,916,6,8,13,0.0,11
22491,916,15,15,14,0.0,11
22492,916,5,17,15,0.0,11
22496,917,131,1,1,25.0,1
22497,917,131,2,2,18.0,1
22498,917,3,3,3,15.0,1
22499,917,1,5,4,12.0,1
22500,917,9,6,5,10.0,1
22501,917,6,8,6,8.0,1
22502,917,6,10,7,6.0,1
22503,917,10,12,8,4.0,1
22504,917,1,7,9,2.0,1
22505,917,3,4,10,1.0,11
22506,917,5,17,11,0.0,11
22507,917,208,16,12,0.0,11
22508,917,5,15,13,0.0,11
22509,917,15,11,14,0.0,11
22510,917,10,18,15,0.0,11
22511,917,15,13,16,0.0,11
22512,917,208,14,17,0.0,18
22514,918,131,2,1,50.0,1
22515,918,3,4,2,36.0,1
22516,918,3,3,3,30.0,1
22517,918,9,20,4,24.0,1
22518,918,1,6,5,20.0,1
22519,918,10,12,6,16.0,1
22520,918,10,11,7,12.0,1
22521,918,9,19,8,8.0,1
22522,918,6,8,9,4.0,1
22523,918,6,7,10,2.0,1
22524,918,1,9,11,0.0,1
22525,918,5,10,12,0.0,1
22526,918,208,18,13,0.0,11
22527,918,131,1,14,0.0,11
22528,918,15,14,15,0.0,11
22529,918,15,13,16,0.0,11
22530,918,207,17,17,0.0,11
22534,926,131,1,1,25.0,1
22535,926,131,2,2,18.0,1
22536,926,6,4,3,15.0,1
22537,926,3,3,4,12.0,1
22538,926,15,10,5,10.0,1
22539,926,9,6,6,8.0,11
22540,926,10,13,7,6.0,11
22541,926,15,15,8,4.0,11
22542,926,5,7,9,2.0,11
22543,926,10,14,10,1.0,11
22544,926,1,16,11,0.0,12
22552,927,6,2,1,25.0,1
22553,927,131,1,2,18.0,1
22554,927,131,3,3,15.0,1
22555,927,6,11,4,12.0,1
22556,927,3,8,5,10.0,1
22557,927,3,7,6,8.0,1
22558,927,5,6,7,6.0,1
22559,927,5,15,8,4.0,11
22560,927,9,5,9,2.0,11
22561,927,9,4,10,1.0,11
22562,927,208,10,11,0.0,11
22563,927,15,16,12,0.0,11
22564,927,10,14,13,0.0,11
22565,927,10,13,14,0.0,11
22566,927,209,19,15,0.0,13
22572,928,131,1,1,25.0,1
22573,928,131,2,2,18.0,1
22574,928,6,3,3,15.0,1
22575,928,6,6,4,12.0,1
22576,928,3,4,5,10.0,1
22577,928,3,5,6,8.0,1
22578,928,208,8,7,6.0,1
22579,928,15,9,8,4.0,1
22580,928,9,7,9,2.0,1
22581,928,15,10,10,1.0,11
22582,928,10,15,11,0.0,11
22583,928,1,18,12,0.0,11
22584,928,5,14,13,0.0,11
22585,928,1,17,14,0.0,11
22586,928,209,19,15,0.0,12
22587,928,209,20,16,0.0,12
22588,928,5,13,17,0.0,7
22592,929,131,1,1,25.0,1
22593,929,6,4,2,18.0,1
22594,929,131,3,3,15.0,1
22595,929,3,5,4,12.0,1
22596,929,6,2,5,10.0,1
22597,929,9,7,6,8.0,1
22598,929,208,10,7,6.0,1
22599,929,10,11,8,4.0,11
22600,929,9,17,9,2.0,11
22601,929,3,6,10,1.0,11
22602,929,1,14,11,0.0,11
22603,929,15,12,12,0.0,11
22604,929,10,8,13,0.0,11
22605,929,15,13,14,0.0,11
22606,929,208,16,15,0.0,11
22607,929,209,18,16,0.0,12
22608,929,209,19,17,0.0,13
22612,930,131,1,1,25.0,1
22613,930,131,2,2,18.0,1
22614,930,6,3,3,15.0,1
22615,930,3,4,4,12.0,1
22616,930,6,7,5,10.0,1
22617,930,3,9,6,8.0,1
22618,930,9,10,7,6.0,11
22619,930,208,11,8,4.0,11
22620,930,5,5,9,2.0,11
22621,930,9,8,10,1.0,11
22622,930,5,6,11,0.0,11
22623,930,15,15,12,0.0,11
22624,930,10,18,13,0.0,11
22625,930,15,16,14,0.0,11
22626,930,10,17,15,0.0,11
22627,930,1,14,16,0.0,11
22628,930,209,19,17,0.0,13
22629,930,209,20,18,0.0,14
22632,931,131,2,1,25.0,1
22633,931,6,3,2,18.0,1
22634,931,131,1,3,15.0,1
22635,931,9,5,4,12.0,1
22636,931,9,4,5,10.0,1
22637,931,6,6,6,8.0,1
22638,931,10,7,7,6.0,1
22639,931,1,10,8,4.0,1
22640,931,15,14,9,2.0,1
22641,931,5,0,10,1.0,1
22642,931,10,11,11,0.0,1
22643,931,208,15,12,0.0,1
22644,931,15,17,13,0.0,1
22645,931,3,16,14,0.0,1
22646,931,3,12,15,0.0,11
22647,931,209,19,16,0.0,12
22648,931,209,18,17,0.0,12
22652,932,131,1,1,25.0,1
22653,932,131,2,2,18.0,1
22654,932,3,4,3,15.0,1
22655,932,6,3,4,12.0,1
22656,932,6,18,5,10.0,1
22657,932,3,15,6,8.0,1
22658,932,208,6,7,6.0,1
22659,932,10,7,8,4.0,11
22660,932,9,8,9,2.0,11
22661,932,208,5,10,1.0,11
22662,932,10,10,11,0.0,11
22663,932,5,11,12,0.0,11
22664,932,9,9,13,0.0,11
22665,932,15,12,14,0.0,11
22666,932,5,19,15,0.0,11
22667,932,15,14,16,0.0,12
22668,932,209,17,17,0.0,14
22672,933,131,2,1,25.0,1
22673,933,131,1,2,18.0,1
22674,933,3,4,3,15.0,1
22675,933,6,3,4,12.0,1
22676,933,3,6,5,10.0,1
22677,933,10,5,6,8.0,1
22678,933,208,10,7,6.0,11
22679,933,5,7,8,4.0,11
22680,933,10,13,9,2.0,11
22681,933,9,18,10,1.0,11
22682,933,15,8,11,0.0,11
22683,933,9,15,12,0.0,11
22684,933,15,11,13,0.0,12
22685,933,209,16,14,0.0,13
22692,934,131,1,1,25.0,1
22693,934,131,2,2,18.0,1
22694,934,6,6,3,15.0,1
22695,934,3,3,4,12.0,1
22696,934,3,4,5,10.0,1
22697,934,9,7,6,8.0,1
22698,934,10,9,7,6.0,1
22699,934,6,5,8,4.0,11
22700,934,10,11,9,2.0,11
22701,934,1,17,10,1.0,11
22702,934,15,15,11,0.0,11
22703,934,209,20,12,0.0,13
22704,934,209,19,13,0.0,13
22712,936,6,3,1,25.0,1
22713,936,9,7,2,18.0,1
22714,936,9,4,3,15.0,1
22715,936,5,9,4,12.0,1
22716,936,1,15,5,10.0,1
22717,936,131,1,6,8.0,1
22718,936,208,10,7,6.0,1
22719,936,131,2,8,4.0,1
22720,936,1,16,9,2.0,1
22721,936,15,17,10,1.0,1
22722,936,15,18,11,0.0,1
22723,936,3,8,12,0.0,1
22724,936,3,6,13,0.0,1
22725,936,208,14,14,0.0,1
22726,936,209,19,15,0.0,12
22727,936,209,20,16,0.0,14
22732,937,131,1,1,25.0,1
22733,937,131,2,2,18.0,1
22734,937,208,9,3,15.0,1
22735,937,9,12,4,12.0,1
22736,937,10,4,5,10.0,1
22737,937,3,6,6,8.0,1
22738,937,6,16,7,6.0,1
22739,937,5,18,8,4.0,1
22740,937,3,3,9,2.0,131
22741,937,15,13,10,1.0,1
22742,937,15,14,11,0.0,1
22743,937,6,8,12,0.0,27
22744,937,1,20,13,0.0,11
22745,937,1,19,14,0.0,11
22746,937,209,17,15,0.0,11
22747,937,209,15,16,0.0,11
22752,938,131,1,1,25.0,1
22753,938,6,3,2,18.0,1
22754,938,3,5,3,15.0,1
22755,938,3,6,4,12.0,1
22756,938,6,2,5,10.0,1
22757,938,10,7,6,8.0,1
22758,938,10,9,7,6.0,11
22759,938,9,19,8,4.0,11
22760,938,15,12,9,2.0,11
22761,938,9,18,10,1.0,11
22762,938,5,17,11,0.0,11
22763,938,5,20,12,0.0,11
22764,938,15,17,13,0.0,11
22765,938,1,15,14,0.0,11
22766,938,209,13,15,0.0,12
22767,938,209,14,16,0.0,12
22768,938,131,4,17,0.0,13
22769,938,1,16,18,0.0,16
22772,939,6,1,1,25.0,1
22773,939,9,2,2,18.0,1
22774,939,6,3,3,15.0,1
22775,939,131,6,4,12.0,1
22776,939,3,7,5,10.0,1
22777,939,9,4,6,8.0,1
22778,939,10,13,7,6.0,1
22779,939,5,8,8,4.0,1
22780,939,5,14,9,2.0,1
22781,939,15,16,10,1.0,1
22782,939,15,17,11,0.0,1
22783,939,208,18,12,0.0,1
22784,939,208,10,13,0.0,27
22785,939,209,20,14,0.0,12
22786,939,209,19,15,0.0,12
22792,940,131,2,1,25.0,1
22793,940,131,1,2,18.0,1
22794,940,6,4,3,15.0,1
22795,940,6,6,4,12.0,1
22796,940,3,3,5,10.0,1
22797,940,10,13,6,8.0,1
22798,940,208,8,7,6.0,1
22799,940,208,11,8,4.0,1
22800,940,5,17,9,2.0,1
22801,940,5,10,10,1.0,11
22802,940,1,12,11,0.0,11
22803,940,10,9,12,0.0,11
22804,940,9,20,13,0.0,11
22805,940,15,15,14,0.0,11
22806,940,9,7,15,0.0,11
22807,940,1,14,16,0.0,11
22808,940,3,5,17,0.0,12
22809,940,209,19,18,0.0,12
22810,940,209,18,19,0.0,13
22812,941,131,2,1,25.0,1
22813,941,6,4,2,18.0,1
22814,941,10,7,3,15.0,1
22815,941,3,15,4,12.0,1
22816,941,6,5,8,4.0,1
22817,941,15,12,6,8.0,1
22818,941,208,14,7,6.0,1
22819,941,1,13,9,2.0,1
22820,941,5,9,10,1.0,1
22821,941,1,19,11,0.0,1
22822,941,3,3,12,0.0,4
22823,941,209,18,13,0.0,11
22824,941,209,17,14,0.0,12
22825,941,9,10,15,0.0,22
22831,942,131,2,1,25.0,1
22832,941,9,11,5,10.0,1
22833,942,131,1,2,18.0,1
22834,942,6,13,3,15.0,1
22835,942,5,8,4,12.0,1
22836,942,10,5,5,10.0,1
22837,942,1,11,6,8.0,1
22838,942,5,20,7,6.0,1
22839,942,208,12,8,4.0,1
22840,942,15,15,9,2.0,1
22841,942,9,3,10,1.0,1
22842,942,1,9,11,0.0,1
22843,942,209,17,12,0.0,1
22852,943,131,1,1,25.0,1
22853,943,131,2,2,18.0,1
22854,943,3,6,3,15.0,1
22855,943,9,4,4,12.0,1
22856,943,9,5,5,10.0,1
22857,943,3,7,6,8.0,1
22858,943,10,10,7,6.0,1
22859,943,10,9,8,4.0,1
22860,943,5,8,9,2.0,1
22861,943,208,12,10,1.0,1
22862,943,208,13,11,0.0,1
22863,943,15,14,12,0.0,1
22864,943,5,11,13,0.0,1
22865,943,1,20,14,0.0,1
22866,943,209,16,15,0.0,12
22867,943,209,17,16,0.0,12
22872,944,131,1,1,25.0,1
22873,944,131,2,2,18.0,1
22874,944,6,3,3,15.0,1
22875,944,6,4,4,12.0,1
22876,944,3,7,5,10.0,11
22877,944,10,5,6,8.0,11
22878,944,9,6,7,6.0,11
22879,944,208,14,8,4.0,11
22880,944,5,9,9,2.0,11
22881,944,208,15,10,1.0,11
22882,944,9,19,11,0.0,11
22883,944,10,11,12,0.0,11
22884,944,15,13,13,0.0,11
22885,944,1,16,14,0.0,11
22886,944,1,20,15,0.0,11
22887,944,15,12,16,0.0,12
22888,944,209,18,17,0.0,14
22889,944,209,17,18,0.0,14
22892,945,131,1,1,25.0,1
22893,945,131,2,2,18.0,1
22894,945,6,3,3,15.0,1
22895,945,6,15,4,12.0,1
22896,945,10,4,5,10.0,1
22897,945,9,5,6,8.0,1
22898,945,10,7,7,6.0,1
22899,945,3,8,8,4.0,1
22900,945,208,18,9,2.0,1
22901,945,9,9,10,1.0,1
22902,945,5,10,11,0.0,1
22903,945,1,12,12,0.0,11
22904,945,3,6,13,0.0,11
22905,945,15,17,14,0.0,11
22906,945,15,14,15,0.0,11
22907,945,5,11,16,0.0,11
22908,945,1,16,17,0.0,12
22909,945,209,19,18,0.0,12
22910,945,209,20,19,0.0,13
22912,948,131,2,1,25.0,1
22913,948,131,1,2,18.0,1
22914,948,6,3,3,15.0,1
22915,948,9,8,4,12.0,1
22916,948,3,6,5,10.0,1
22917,948,210,19,6,8.0,1
22918,948,10,10,7,6.0,1
22919,948,3,16,8,4.0,1
22920,948,5,7,9,2.0,1
22921,948,5,5,10,1.0,1
22922,948,4,13,11,0.0,1
22923,948,4,14,12,0.0,1
22924,948,10,9,13,0.0,1
22925,948,1,12,14,0.0,11
22926,948,15,17,15,0.0,11
22927,948,209,21,16,0.0,11
22934,949,131,2,1,25.0,1
22935,949,6,4,2,18.0,1
22936,949,131,1,3,15.0,1
22937,949,9,5,4,12.0,1
22938,949,210,9,5,10.0,1
22939,949,5,10,6,8.0,1
22940,949,9,15,7,6.0,11
22941,949,3,7,8,4.0,11
22942,949,3,6,9,2.0,11
22943,949,1,12,10,1.0,11
22944,949,4,22,11,0.0,11
22945,949,15,17,12,0.0,11
22946,949,209,16,13,0.0,11
22947,949,15,21,14,0.0,11
22948,949,10,8,15,0.0,11
22949,949,10,18,16,0.0,11
22950,949,209,20,17,0.0,11
22956,950,131,1,1,25.0,1
22957,950,6,4,2,18.0,1
22958,950,9,6,3,15.0,1
22959,950,9,2,4,12.0,1
22960,950,6,3,5,10.0,1
22961,950,3,10,6,8.0,1
22962,950,131,22,7,6.0,1
22963,950,5,9,8,4.0,1
22964,950,5,8,9,2.0,1
22965,950,3,5,10,1.0,1
22966,950,10,7,11,0.0,1
22967,950,1,11,12,0.0,1
22968,950,1,12,13,0.0,1
22969,950,210,18,14,0.0,11
22970,950,10,13,15,0.0,11
22971,950,15,15,16,0.0,11
22972,950,4,17,17,0.0,11
22973,950,209,21,18,0.0,11
22974,950,210,14,19,0.0,11
22975,950,15,16,20,0.0,11
22978,951,131,1,1,25.0,1
22979,951,131,10,2,18.0,1
22980,951,6,3,3,15.0,1
22981,951,3,2,4,12.0,1
22982,951,3,4,5,10.0,1
22983,951,1,14,6,8.0,11
22984,951,4,17,7,6.0,11
22985,951,210,15,8,4.0,11
22986,951,10,6,9,2.0,11
22987,951,1,12,10,1.0,11
22988,951,9,5,11,0.0,11
22989,951,5,11,12,0.0,11
22990,951,4,18,13,0.0,11
22991,951,15,22,14,0.0,11
22992,951,9,8,15,0.0,11
22993,951,15,19,16,0.0,11
22994,951,210,16,17,0.0,11
22995,951,209,20,18,0.0,12
23000,952,9,4,1,25.0,1
23001,952,6,5,2,18.0,1
23002,952,6,6,3,15.0,1
23003,952,9,3,4,12.0,1
23004,952,3,7,5,10.0,1
23005,952,5,8,6,8.0,1
23006,952,10,9,7,6.0,1
23007,952,3,18,8,4.0,1
23008,952,1,12,9,2.0,11
23009,952,5,13,10,1.0,11
23010,952,210,16,11,0.0,11
23011,952,15,19,12,0.0,11
23012,952,4,17,13,0.0,11
23013,952,4,15,14,0.0,11
23014,952,15,20,15,0.0,11
23015,952,209,21,16,0.0,11
23016,952,209,22,17,0.0,11
23022,953,131,3,1,25.0,1
23023,953,9,1,2,18.0,1
23024,953,10,7,3,15.0,1
23025,953,6,4,4,12.0,1
23026,953,1,9,5,10.0,1
23027,953,10,5,6,8.0,1
23028,953,131,2,7,6.0,1
23029,953,5,6,8,4.0,11
23030,953,1,13,9,2.0,11
23031,953,3,14,10,1.0,11
23032,953,210,12,11,0.0,11
23033,953,3,10,12,0.0,11
23034,953,210,15,13,0.0,12
23035,953,209,20,14,0.0,12
23036,953,209,19,15,0.0,14
23044,954,131,1,1,25.0,1
23045,954,6,3,2,18.0,1
23046,954,3,7,3,15.0,1
23047,954,9,5,4,12.0,1
23048,954,131,2,5,10.0,1
23049,954,6,6,6,8.0,1
23050,954,9,4,7,6.0,1
23051,954,10,9,8,4.0,11
23052,954,5,20,9,2.0,11
23053,954,10,11,10,1.0,11
23054,954,1,10,11,0.0,11
23055,954,5,15,12,0.0,11
23056,954,210,13,13,0.0,12
23057,954,210,14,14,0.0,12
23058,954,15,21,15,0.0,12
23059,954,4,22,16,0.0,12
23060,954,209,17,17,0.0,12
23061,954,15,18,18,0.0,12
23062,954,209,19,19,0.0,12
23066,955,131,1,1,25.0,1
23067,955,6,3,2,18.0,1
23068,955,10,7,3,15.0,1
23069,955,6,4,4,12.0,1
23070,955,131,10,5,10.0,1
23071,955,3,8,6,8.0,1
23072,955,9,2,7,6.0,1
23073,955,9,9,8,4.0,1
23074,955,10,12,9,2.0,1
23075,955,3,5,10,1.0,1
23076,955,1,19,11,0.0,1
23077,955,15,15,12,0.0,11
23078,955,210,11,13,0.0,11
23079,955,4,22,14,0.0,11
23080,955,4,21,15,0.0,11
23081,955,210,14,16,0.0,11
23082,955,15,20,17,0.0,11
23083,955,209,16,18,0.0,12
23088,956,131,1,1,25.0,1
23089,956,9,8,2,18.0,1
23090,956,6,4,3,15.0,1
23091,956,131,6,4,12.0,1
23092,956,9,5,5,10.0,1
23093,956,1,3,6,8.0,1
23094,956,210,13,7,6.0,1
23095,956,5,15,8,4.0,1
23096,956,3,7,9,2.0,11
23097,956,209,12,10,1.0,11
23098,956,210,11,11,0.0,11
23099,956,4,19,12,0.0,11
23100,956,15,21,13,0.0,11
23101,956,4,17,14,0.0,11
23102,956,15,18,15,0.0,11
23103,956,209,20,16,0.0,11
23104,956,10,16,17,0.0,23
23105,956,1,14,18,0.0,84
23106,956,10,2,19,0.0,23
23107,956,3,0,20,0.0,23
23110,957,131,1,1,25.0,1
23111,957,9,3,2,18.0,1
23112,957,131,2,3,15.0,1
23113,957,9,4,4,12.0,1
23114,957,6,5,5,10.0,1
23115,957,10,10,6,8.0,1
23116,957,10,8,7,6.0,1
23117,957,5,7,8,4.0,1
23118,957,6,11,9,2.0,1
23119,957,5,15,10,1.0,1
23120,957,3,12,11,0.0,11
23121,957,1,17,12,0.0,11
23122,957,1,9,13,0.0,11
23123,957,3,6,14,0.0,11
23124,957,15,21,15,0.0,11
23125,957,210,14,16,0.0,11
23126,957,4,16,17,0.0,6
23132,958,131,2,1,25.0,1
23133,958,131,1,2,18.0,1
23134,958,9,3,3,15.0,1
23135,958,6,5,4,12.0,1
23136,958,9,4,5,10.0,1
23137,958,6,14,6,8.0,1
23138,958,1,7,7,6.0,11
23139,958,5,6,8,4.0,11
23140,958,3,10,9,2.0,11
23141,958,10,9,10,1.0,11
23142,958,10,13,11,0.0,11
23143,958,4,17,12,0.0,11
23144,958,210,15,13,0.0,11
23145,958,210,11,14,0.0,11
23146,958,4,19,15,0.0,11
23147,958,5,12,16,0.0,11
23148,958,15,16,17,0.0,11
23149,958,3,18,18,0.0,12
23150,958,209,20,19,0.0,12
23151,958,15,22,20,0.0,12
23154,959,131,2,1,25.0,1
23155,959,9,3,2,18.0,1
23156,959,9,4,3,15.0,1
23157,959,131,1,4,12.0,1
23158,959,6,6,5,10.0,1
23159,959,6,5,6,8.0,1
23160,959,10,8,7,6.0,1
23161,959,1,12,8,4.0,11
23162,959,3,7,9,2.0,11
23163,959,10,9,10,1.0,11
23164,959,210,11,11,0.0,11
23165,959,1,13,12,0.0,11
23166,959,210,20,13,0.0,11
23167,959,5,15,14,0.0,11
23168,959,5,18,15,0.0,11
23169,959,4,16,16,0.0,11
23170,959,209,17,17,0.0,12
23171,959,15,22,18,0.0,12
23172,959,4,14,19,0.0,12
23173,959,209,19,20,0.0,12
23176,960,131,1,1,25.0,1
23177,960,9,5,2,18.0,1
23178,960,131,21,3,15.0,1
23179,960,10,7,4,12.0,1
23180,960,10,6,5,10.0,1
23181,960,6,4,6,8.0,1
23182,960,1,22,7,6.0,1
23183,960,3,8,8,4.0,1
23184,960,6,3,9,2.0,1
23185,960,3,10,10,1.0,1
23186,960,9,2,11,0.0,1
23187,960,210,18,12,0.0,1
23188,960,210,11,13,0.0,1
23189,960,5,19,14,0.0,1
23190,960,4,13,15,0.0,1
23191,960,209,17,16,0.0,11
23192,960,15,16,17,0.0,11
23198,961,131,2,1,25.0,1
23199,961,131,1,2,18.0,1
23200,961,6,3,3,15.0,1
23201,961,6,4,4,12.0,1
23202,961,9,6,5,10.0,1
23203,961,3,5,6,8.0,1
23204,961,9,7,7,6.0,1
23205,961,10,8,8,4.0,1
23206,961,3,11,9,2.0,1
23207,961,10,9,10,1.0,1
23208,961,210,17,11,0.0,11
23209,961,1,14,12,0.0,11
23210,961,210,10,13,0.0,11
23211,961,1,12,14,0.0,11
23212,961,5,15,15,0.0,11
23213,961,15,19,16,0.0,11
23214,961,4,21,17,0.0,11
23215,961,209,22,18,0.0,12
23220,962,131,1,1,25.0,1
23221,962,9,2,2,18.0,1
23222,962,131,3,3,15.0,1
23223,962,6,5,4,12.0,1
23224,962,6,22,5,10.0,1
23225,962,9,4,6,8.0,1
23226,962,1,9,7,6.0,1
23227,962,10,17,8,4.0,1
23228,962,5,7,9,2.0,1
23229,962,4,15,10,1.0,1
23230,962,210,13,11,0.0,11
23231,962,3,11,12,0.0,11
23232,962,15,16,13,0.0,11
23233,962,5,6,14,0.0,11
23234,962,4,18,15,0.0,11
23235,962,209,19,16,0.0,11
23236,962,15,14,17,0.0,11
23237,962,209,21,18,0.0,12
23242,963,9,4,1,25.0,1
23243,963,9,3,2,18.0,1
23244,963,131,2,3,15.0,1
23245,963,6,6,4,12.0,1
23246,963,3,11,5,10.0,1
23247,963,10,7,6,8.0,1
23248,963,1,22,7,6.0,1
23249,963,10,8,8,4.0,1
23250,963,1,9,9,2.0,1
23251,963,4,19,10,1.0,1
23252,963,5,16,11,0.0,1
23253,963,15,17,12,0.0,11
23254,963,3,10,13,0.0,11
23255,963,5,15,14,0.0,11
23256,963,209,21,15,0.0,11
23257,963,209,20,16,0.0,11
23264,964,131,1,1,25.0,1
23265,964,9,3,2,18.0,1
23266,964,131,2,3,15.0,1
23267,964,6,6,4,12.0,1
23268,964,6,8,5,10.0,1
23269,964,9,4,6,8.0,1
23270,964,10,5,7,6.0,1
23271,964,10,9,8,4.0,1
23272,964,3,12,9,2.0,1
23273,964,3,11,10,1.0,1
23274,964,210,7,11,0.0,1
23275,964,4,16,12,0.0,11
23276,964,5,13,13,0.0,11
23277,964,4,17,14,0.0,11
23278,964,15,18,15,0.0,11
23279,964,1,15,16,0.0,11
23280,964,5,14,17,0.0,11
23281,964,1,22,18,0.0,11
23282,964,15,19,19,0.0,11
23283,964,210,10,20,0.0,11
23286,965,131,1,1,25.0,1
23287,965,131,2,2,18.0,1
23288,965,9,3,3,15.0,1
23289,965,6,6,4,12.0,1
23290,965,1,12,5,10.0,1
23291,965,5,10,6,8.0,1
